Nr.   Classes Functions      NCSS  Javadocs Package
  1        74     36749    635396         0 randoop
    --------- --------- --------- ---------
           74     36749    635396         0 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
     1.00     74.00  36749.00 635396.00      0.00 | Project
              74.00  36749.00 635396.00      0.00 | Package
                       496.61   8586.43      0.00 | Class
                                  17.29      0.00 | Function

Nr. NCSS Functions Classes Javadocs Class
  459   41   2    0 randoop.RandoopTest4.test459()
  460    6   2    0 randoop.RandoopTest4.test460()
  461   16   2    0 randoop.RandoopTest4.test461()
  462   16   2    0 randoop.RandoopTest4.test462()
  463   18   2    0 randoop.RandoopTest4.test463()
  464   14   2    0 randoop.RandoopTest4.test464()
  465    7   2    0 randoop.RandoopTest4.test465()
  466   14   2    0 randoop.RandoopTest4.test466()
  467   10   2    0 randoop.RandoopTest4.test467()
  468   13   2    0 randoop.RandoopTest4.test468()
  469   13   2    0 randoop.RandoopTest4.test469()
  470   16   2    0 randoop.RandoopTest4.test470()
  471   12   2    0 randoop.RandoopTest4.test471()
  472   14   2    0 randoop.RandoopTest4.test472()
  473    6   3    0 randoop.RandoopTest4.test473()
  474   17   2    0 randoop.RandoopTest4.test474()
  475   27   2    0 randoop.RandoopTest4.test475()
  476    6   3    0 randoop.RandoopTest4.test476()
  477   10   2    0 randoop.RandoopTest4.test477()
  478   15   2    0 randoop.RandoopTest4.test478()
  479   14   2    0 randoop.RandoopTest4.test479()
  480   12   2    0 randoop.RandoopTest4.test480()
  481   19   2    0 randoop.RandoopTest4.test481()
  482   35   2    0 randoop.RandoopTest4.test482()
  483    4   2    0 randoop.RandoopTest4.test483()
  484   15   2    0 randoop.RandoopTest4.test484()
  485   10   2    0 randoop.RandoopTest4.test485()
  486    5   2    0 randoop.RandoopTest4.test486()
  487   13   2    0 randoop.RandoopTest4.test487()
  488   11   2    0 randoop.RandoopTest4.test488()
  489   17   2    0 randoop.RandoopTest4.test489()
  490    4   2    0 randoop.RandoopTest4.test490()
  491   11   2    0 randoop.RandoopTest4.test491()
  492   18   2    0 randoop.RandoopTest4.test492()
  493   26   3    0 randoop.RandoopTest4.test493()
  494   12   2    0 randoop.RandoopTest4.test494()
  495   13   2    0 randoop.RandoopTest4.test495()
  496   54   2    0 randoop.RandoopTest4.test496()
  497   17   2    0 randoop.RandoopTest4.test497()
  498   16   2    0 randoop.RandoopTest4.test498()
  499   17   2    0 randoop.RandoopTest4.test499()
  500   16   2    0 randoop.RandoopTest4.test500()
  501   15   2    0 randoop.RandoopTest61.test1()
  502   18   2    0 randoop.RandoopTest61.test2()
  503   18   2    0 randoop.RandoopTest61.test3()
  504    6   3    0 randoop.RandoopTest61.test4()
  505    6   2    0 randoop.RandoopTest61.test5()
  506   12   2    0 randoop.RandoopTest61.test6()
  507   10   2    0 randoop.RandoopTest61.test7()
  508   16   2    0 randoop.RandoopTest61.test8()
  509   16   2    0 randoop.RandoopTest61.test9()
  510   73   2    0 randoop.RandoopTest61.test10()
  511   12   2    0 randoop.RandoopTest61.test11()
  512   19   2    0 randoop.RandoopTest61.test12()
  513    6   3    0 randoop.RandoopTest61.test13()
  514   22   2    0 randoop.RandoopTest61.test14()
  515    8   2    0 randoop.RandoopTest61.test15()
  516   15   2    0 randoop.RandoopTest61.test16()
  517   10   2    0 randoop.RandoopTest61.test17()
  518   18   2    0 randoop.RandoopTest61.test18()
  519   26   2    0 randoop.RandoopTest61.test19()
  520   14   2    0 randoop.RandoopTest61.test20()
  521   18   2    0 randoop.RandoopTest61.test21()
  522   15   2    0 randoop.RandoopTest61.test22()
  523   14   2    0 randoop.RandoopTest61.test23()
  524   13   2    0 randoop.RandoopTest61.test24()
  525    4   2    0 randoop.RandoopTest61.test25()
  526   11   2    0 randoop.RandoopTest61.test26()
  527   10   2    0 randoop.RandoopTest61.test27()
  528   15   2    0 randoop.RandoopTest61.test28()
  529   18   2    0 randoop.RandoopTest61.test29()
  530    9   2    0 randoop.RandoopTest61.test30()
  531   15   2    0 randoop.RandoopTest61.test31()
  532   34   2    0 randoop.RandoopTest61.test32()
  533   36   2    0 randoop.RandoopTest61.test33()
  534   34   2    0 randoop.RandoopTest61.test34()
  535   14   2    0 randoop.RandoopTest61.test35()
  536   10   2    0 randoop.RandoopTest61.test36()
  537   21   3    0 randoop.RandoopTest61.test37()
  538   11   2    0 randoop.RandoopTest61.test38()
  539   23   2    0 randoop.RandoopTest61.test39()
  540   25   2    0 randoop.RandoopTest61.test40()
  541   24   2    0 randoop.RandoopTest61.test41()
  542   15   2    0 randoop.RandoopTest61.test42()
  543   10   2    0 randoop.RandoopTest61.test43()
  544   16   2    0 randoop.RandoopTest61.test44()
  545   15   2    0 randoop.RandoopTest61.test45()
  546    4   2    0 randoop.RandoopTest61.test46()
  547   18   2    0 randoop.RandoopTest61.test47()
  548   18   2    0 randoop.RandoopTest61.test48()
  549   28   2    0 randoop.RandoopTest61.test49()
  550   23   2    0 randoop.RandoopTest61.test50()
  551   20   2    0 randoop.RandoopTest61.test51()
  552   17   2    0 randoop.RandoopTest61.test52()
  553   14   2    0 randoop.RandoopTest61.test53()
  554   12   2    0 randoop.RandoopTest61.test54()
  555   18   2    0 randoop.RandoopTest61.test55()
  556   15   2    0 randoop.RandoopTest61.test56()
  557   15   2    0 randoop.RandoopTest61.test57()
  558   26   2    0 randoop.RandoopTest61.test58()
  559   25   2    0 randoop.RandoopTest61.test59()
  560   13   2    0 randoop.RandoopTest61.test60()
  561    6   3    0 randoop.RandoopTest61.test61()
  562   10   2    0 randoop.RandoopTest61.test62()
  563   11   2    0 randoop.RandoopTest61.test63()
  564   14   2    0 randoop.RandoopTest61.test64()
  565   19   2    0 randoop.RandoopTest61.test65()
  566   22   2    0 randoop.RandoopTest61.test66()
  567    4   2    0 randoop.RandoopTest61.test67()
  568   17   2    0 randoop.RandoopTest61.test68()
  569   44   2    0 randoop.RandoopTest61.test69()
  570   14   2    0 randoop.RandoopTest61.test70()
  571   17   2    0 randoop.RandoopTest61.test71()
  572    4   2    0 randoop.RandoopTest61.test72()
  573   13   2    0 randoop.RandoopTest61.test73()
  574   36   2    0 randoop.RandoopTest61.test74()
  575   15   2    0 randoop.RandoopTest61.test75()
  576   15   2    0 randoop.RandoopTest61.test76()
  577   10   2    0 randoop.RandoopTest61.test77()
  578   13   2    0 randoop.RandoopTest61.test78()
  579    9   2    0 randoop.RandoopTest61.test79()
  580   20   2    0 randoop.RandoopTest61.test80()
  581   14   2    0 randoop.RandoopTest61.test81()
  582   18   2    0 randoop.RandoopTest61.test82()
  583   64   2    0 randoop.RandoopTest61.test83()
  584   14   2    0 randoop.RandoopTest61.test84()
  585    6   2    0 randoop.RandoopTest61.test85()
  586   19   2    0 randoop.RandoopTest61.test86()
  587   14   2    0 randoop.RandoopTest61.test87()
  588   21   2    0 randoop.RandoopTest61.test88()
  589   19   2    0 randoop.RandoopTest61.test89()
  590   50   2    0 randoop.RandoopTest61.test90()
  591   14   2    0 randoop.RandoopTest61.test91()
  592   15   2    0 randoop.RandoopTest61.test92()
  593   10   2    0 randoop.RandoopTest61.test93()
  594   12   2    0 randoop.RandoopTest61.test94()
  595   15   2    0 randoop.RandoopTest61.test95()
  596   25   2    0 randoop.RandoopTest61.test96()
  597   42   2    0 randoop.RandoopTest61.test97()
  598   13   2    0 randoop.RandoopTest61.test98()
  599   17   2    0 randoop.RandoopTest61.test99()
  600   28   2    0 randoop.RandoopTest61.test100()
  601   16   2    0 randoop.RandoopTest61.test101()
  602   11   2    0 randoop.RandoopTest61.test102()
  603   17   2    0 randoop.RandoopTest61.test103()
  604   24   3    0 randoop.RandoopTest61.test104()
  605   18   2    0 randoop.RandoopTest61.test105()
  606   21   2    0 randoop.RandoopTest61.test106()
  607   10   2    0 randoop.RandoopTest61.test107()
  608   16   2    0 randoop.RandoopTest61.test108()
  609    6   2    0 randoop.RandoopTest61.test109()
  610   14   2    0 randoop.RandoopTest61.test110()
  611   18   2    0 randoop.RandoopTest61.test111()
  612   13   2    0 randoop.RandoopTest61.test112()
  613   15   2    0 randoop.RandoopTest61.test113()
  614   21   2    0 randoop.RandoopTest61.test114()
  615   19   2    0 randoop.RandoopTest61.test115()
  616   46   2    0 randoop.RandoopTest61.test116()
  617   14   2    0 randoop.RandoopTest61.test117()
  618    6   3    0 randoop.RandoopTest61.test118()
  619   16   2    0 randoop.RandoopTest61.test119()
  620   62   2    0 randoop.RandoopTest61.test120()
  621    8   2    0 randoop.RandoopTest61.test121()
  622   15   2    0 randoop.RandoopTest61.test122()
  623   18   2    0 randoop.RandoopTest61.test123()
  624   15   2    0 randoop.RandoopTest61.test124()
  625   23   2    0 randoop.RandoopTest61.test125()
  626   14   2    0 randoop.RandoopTest61.test126()
  627   15   2    0 randoop.RandoopTest61.test127()
  628   20   2    0 randoop.RandoopTest61.test128()
  629   16   2    0 randoop.RandoopTest61.test129()
  630   16   2    0 randoop.RandoopTest61.test130()
  631   12   2    0 randoop.RandoopTest61.test131()
  632   14   2    0 randoop.RandoopTest61.test132()
  633    4   2    0 randoop.RandoopTest61.test133()
  634   21   2    0 randoop.RandoopTest61.test134()
  635    6   3    0 randoop.RandoopTest61.test135()
  636   14   2    0 randoop.RandoopTest61.test136()
  637   15   2    0 randoop.RandoopTest61.test137()
  638   19   2    0 randoop.RandoopTest61.test138()
  639   70   2    0 randoop.RandoopTest61.test139()
  640   13   2    0 randoop.RandoopTest61.test140()
  641   20   2    0 randoop.RandoopTest61.test141()
  642   30   2    0 randoop.RandoopTest61.test142()
  643   12   2    0 randoop.RandoopTest61.test143()
  644   19   2    0 randoop.RandoopTest61.test144()
  645   15   2    0 randoop.RandoopTest61.test145()
  646   18   2    0 randoop.RandoopTest61.test146()
  647   29   2    0 randoop.RandoopTest61.test147()
  648   35   2    0 randoop.RandoopTest61.test148()
  649   23   2    0 randoop.RandoopTest61.test149()
  650   15   2    0 randoop.RandoopTest61.test150()
  651   20   2    0 randoop.RandoopTest61.test151()
  652   17   2    0 randoop.RandoopTest61.test152()
  653   29   2    0 randoop.RandoopTest61.test153()
  654   35   2    0 randoop.RandoopTest61.test154()
  655   59   2    0 randoop.RandoopTest61.test155()
  656   16   2    0 randoop.RandoopTest61.test156()
  657   47   2    0 randoop.RandoopTest61.test157()
  658   18   2    0 randoop.RandoopTest61.test158()
  659   32   2    0 randoop.RandoopTest61.test159()
  660   26   2    0 randoop.RandoopTest61.test160()
  661   26   2    0 randoop.RandoopTest61.test161()
  662   21   2    0 randoop.RandoopTest61.test162()
  663    4   2    0 randoop.RandoopTest61.test163()
  664   17   2    0 randoop.RandoopTest61.test164()
  665   14   2    0 randoop.RandoopTest61.test165()
  666   10   2    0 randoop.RandoopTest61.test166()
  667   12   2    0 randoop.RandoopTest61.test167()
  668   11   2    0 randoop.RandoopTest61.test168()
  669   24   2    0 randoop.RandoopTest61.test169()
  670   13   2    0 randoop.RandoopTest61.test170()
  671   16   2    0 randoop.RandoopTest61.test171()
  672   12   2    0 randoop.RandoopTest61.test172()
  673   21   2    0 randoop.RandoopTest61.test173()
  674   15   2    0 randoop.RandoopTest61.test174()
  675   13   2    0 randoop.RandoopTest61.test175()
  676   31   2    0 randoop.RandoopTest61.test176()
  677   13   2    0 randoop.RandoopTest61.test177()
  678   63   2    0 randoop.RandoopTest61.test178()
  679   14   2    0 randoop.RandoopTest61.test179()
  680   15   2    0 randoop.RandoopTest61.test180()
  681   13   2    0 randoop.RandoopTest61.test181()
  682   13   2    0 randoop.RandoopTest61.test182()
  683   15   2    0 randoop.RandoopTest61.test183()
  684   17   2    0 randoop.RandoopTest61.test184()
  685   11   2    0 randoop.RandoopTest61.test185()
  686   13   2    0 randoop.RandoopTest61.test186()
  687   16   2    0 randoop.RandoopTest61.test187()
  688   24   2    0 randoop.RandoopTest61.test188()
  689   16   2    0 randoop.RandoopTest61.test189()
  690   20   2    0 randoop.RandoopTest61.test190()
  691   40   2    0 randoop.RandoopTest61.test191()
  692   34   2    0 randoop.RandoopTest61.test192()
  693   16   2    0 randoop.RandoopTest61.test193()
  694   15   2    0 randoop.RandoopTest61.test194()
  695   16   2    0 randoop.RandoopTest61.test195()
  696   31   2    0 randoop.RandoopTest61.test196()
  697   20   2    0 randoop.RandoopTest61.test197()
  698   16   2    0 randoop.RandoopTest61.test198()
  699   19   2    0 randoop.RandoopTest61.test199()
  700    5   2    0 randoop.RandoopTest61.test200()
  701   12   2    0 randoop.RandoopTest61.test201()
  702   24   2    0 randoop.RandoopTest61.test202()
  703    6   3    0 randoop.RandoopTest61.test203()
  704   66   2    0 randoop.RandoopTest61.test204()
  705    8   2    0 randoop.RandoopTest61.test205()
  706   20   2    0 randoop.RandoopTest61.test206()
  707   58   2    0 randoop.RandoopTest61.test207()
  708   11   2    0 randoop.RandoopTest61.test208()
  709   28   2    0 randoop.RandoopTest61.test209()
  710   22   2    0 randoop.RandoopTest61.test210()
  711    4   2    0 randoop.RandoopTest61.test211()
  712   17   2    0 randoop.RandoopTest61.test212()
  713   12   2    0 randoop.RandoopTest61.test213()
  714   11   2    0 randoop.RandoopTest61.test214()
  715   20   2    0 randoop.RandoopTest61.test215()
  716   13   2    0 randoop.RandoopTest61.test216()
  717   16   2    0 randoop.RandoopTest61.test217()
  718   13   2    0 randoop.RandoopTest61.test218()
  719   22   2    0 randoop.RandoopTest61.test219()
  720    9   2    0 randoop.RandoopTest61.test220()
  721   23   2    0 randoop.RandoopTest61.test221()
  722   16   2    0 randoop.RandoopTest61.test222()
  723   18   2    0 randoop.RandoopTest61.test223()
  724   17   2    0 randoop.RandoopTest61.test224()
  725   22   2    0 randoop.RandoopTest61.test225()
  726   16   2    0 randoop.RandoopTest61.test226()
  727   23   2    0 randoop.RandoopTest61.test227()
  728   11   2    0 randoop.RandoopTest61.test228()
  729   17   2    0 randoop.RandoopTest61.test229()
  730   26   2    0 randoop.RandoopTest61.test230()
  731   36   2    0 randoop.RandoopTest61.test231()
  732   14   2    0 randoop.RandoopTest61.test232()
  733   11   2    0 randoop.RandoopTest61.test233()
  734    5   2    0 randoop.RandoopTest61.test234()
  735   18   2    0 randoop.RandoopTest61.test235()
  736   23   2    0 randoop.RandoopTest61.test236()
  737   17   2    0 randoop.RandoopTest61.test237()
  738   41   2    0 randoop.RandoopTest61.test238()
  739   17   2    0 randoop.RandoopTest61.test239()
  740   14   2    0 randoop.RandoopTest61.test240()
  741   20   2    0 randoop.RandoopTest61.test241()
  742   23   2    0 randoop.RandoopTest61.test242()
  743   12   2    0 randoop.RandoopTest61.test243()
  744   15   2    0 randoop.RandoopTest61.test244()
  745   26   2    0 randoop.RandoopTest61.test245()
  746   22   2    0 randoop.RandoopTest61.test246()
  747   14   2    0 randoop.RandoopTest61.test247()
  748   13   2    0 randoop.RandoopTest61.test248()
  749   18   2    0 randoop.RandoopTest61.test249()
  750   13   2    0 randoop.RandoopTest61.test250()
  751   14   2    0 randoop.RandoopTest61.test251()
  752   33   2    0 randoop.RandoopTest61.test252()
  753   30   2    0 randoop.RandoopTest61.test253()
  754   36   2    0 randoop.RandoopTest61.test254()
  755   12   2    0 randoop.RandoopTest61.test255()
  756   14   2    0 randoop.RandoopTest61.test256()
  757   40   3    0 randoop.RandoopTest61.test257()
  758   12   2    0 randoop.RandoopTest61.test258()
  759   16   2    0 randoop.RandoopTest61.test259()
  760   20   2    0 randoop.RandoopTest61.test260()
  761   15   2    0 randoop.RandoopTest61.test261()
  762   16   2    0 randoop.RandoopTest61.test262()
  763   12   2    0 randoop.RandoopTest61.test263()
  764   13   2    0 randoop.RandoopTest61.test264()
  765   18   2    0 randoop.RandoopTest61.test265()
  766   29   2    0 randoop.RandoopTest61.test266()
  767   19   2    0 randoop.RandoopTest61.test267()
  768   12   2    0 randoop.RandoopTest61.test268()
  769   13   2    0 randoop.RandoopTest61.test269()
  770   18   2    0 randoop.RandoopTest61.test270()
  771   19   2    0 randoop.RandoopTest61.test271()
  772   13   2    0 randoop.RandoopTest61.test272()
  773   21   2    0 randoop.RandoopTest61.test273()
  774   12   2    0 randoop.RandoopTest61.test274()
  775   14   2    0 randoop.RandoopTest61.test275()
  776   23   2    0 randoop.RandoopTest61.test276()
  777   15   2    0 randoop.RandoopTest61.test277()
  778   26   2    0 randoop.RandoopTest61.test278()
  779   17   2    0 randoop.RandoopTest61.test279()
  780   10   2    0 randoop.RandoopTest61.test280()
  781   15   2    0 randoop.RandoopTest61.test281()
