GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,PostBox.PostBoxNumberSuffix,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,DependentLocalityType,0,135,3,3,0,52,3,31,0,31
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,PremiseNumberPrefix,0,39,0,0,0,15,0,10,0,10
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,LargeMailUserType.LargeMailUserName,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,PostalCode.PostTown.PostTownSuffix,0,25,0,0,0,9,0,6,0,6
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,PostOffice.PostOfficeName,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,AddressLine,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,Premise.PremiseNumberRange.PremiseNumberRangeFrom,0,47,0,8,0,13,0,9,0,5
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,DependentLocalityType.DependentLocalityName,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,ThoroughfareNumberPrefix,0,39,0,0,0,15,0,10,0,10
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,AddressDetails.PostalServiceElements.AddressLongitudeDirection,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,Locality,0,121,1,5,0,46,1,29,0,27
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,AddressDetails.PostalServiceElements.AddressLongitude,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,FirmType,0,76,1,7,0,25,1,15,0,12
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,BuildingNameType,0,39,0,0,0,15,0,10,0,10
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,AddressDetails.PostalServiceElements.Barcode,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,AddressDetails.PostalServiceElements.AddressIdentifier,0,39,0,0,0,15,0,10,0,10
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,SubPremiseType.SubPremiseLocation,0,17,0,0,0,7,0,5,0,5
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,LargeMailUserType,0,97,1,7,0,34,1,21,0,18
JaCoCo Ant Example,geo.google.datamodel,GeoUsAddress,0,189,0,0,0,54,0,24,0,24
JaCoCo Ant Example,geo.google.datamodel,GeoAddress,0,48,0,0,0,18,0,12,0,12
JaCoCo Ant Example,geo.google.datamodel,GeoStatusCode,16,159,8,2,8,21,8,9,0,8
JaCoCo Ant Example,geo.google.datamodel,GeoAddressAccuracy,19,132,7,3,7,20,8,8,1,6
JaCoCo Ant Example,geo.google.datamodel,GeoAltitude,0,60,0,0,0,19,0,11,0,11
JaCoCo Ant Example,geo.google.datamodel,GeoUtils,3,122,0,0,1,14,1,6,1,6
JaCoCo Ant Example,geo.google.datamodel,GeoCoordinate,0,83,0,0,0,23,0,13,0,13
JaCoCo Ant Example,geo.google.datamodel,GeoAltitude.GeoAltitudeMode,5,55,0,0,0,9,1,5,1,5
JaCoCo Ant Example,geo.google.utils,XmlUtils,41,17,2,0,12,4,5,4,4,4
JaCoCo Ant Example,geo.google,GeoAddressStandardizer.new UserAgent() {...},9,34,3,1,0,9,2,2,0,2
JaCoCo Ant Example,geo.google,GeoException,0,46,0,0,0,14,0,6,0,6
JaCoCo Ant Example,geo.google,GeoAddressStandardizer,180,105,12,4,32,35,19,12,12,11
